exclusion_id,analysis_profile,granularity,token_id,locus_id,source_reference,reason_code,resolution_status,related_passage_ids_json,source_id,source_version
X_CLAUSE_d683082118667c13d1a6a433ac41f0c14c30da6a765e4f063d8b2255b907840d,critical_core,clause,HB_DAN_002_043_0001~b8d8f11e2243,KQL_DAN_002_043_0001,DAN 2:43,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_61624c1adc6a4d0ff898f5963f282e79b8f0d3662d7998cf566054b5fa0e8a0d,critical_core,clause,HB_DAN_003_003_0019~e4224a74f53a,KQL_DAN_003_003_0019,DAN 3:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e908c961dade54530bdd19e37e084b9464f2aaa07504aca9c609d7e5e2c2379f,critical_core,clause,HB_DAN_004_015_0007~76172f0cda91,KQL_DAN_004_015_0007,DAN 4:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_0d5b2a8a337d61939c3481c830d5b2cc8e8ef27bf664f6432bc20e9f1d824141,critical_core,clause,HB_DAN_004_015_0022~a7060287413f,KQL_DAN_004_015_0022,DAN 4:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_7aa892fe221633e7a9c8a47002bcac99371dd6bb530e966d71c6199cd8f95c00,critical_core,clause,HB_DAN_004_024_0007~562fff215db1,KQL_DAN_004_024_0007,DAN 4:24,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_71a4723fbd5f34be8aa13ac186aeb20afb33fa626afbbe43f2c92345442537d4,critical_core,clause,HB_DAN_004_031_0011~ced26059ac82,KQL_DAN_004_031_0011,DAN 4:31,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6316b130c6d4e7f6b06aeda41b334da491a3e5aee0fb68a85d417dabc552cca5,critical_core,clause,HB_DAN_005_016_0022~944405c7caf4,KQL_DAN_005_016_0022,DAN 5:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e304839344b6d0ad43161bb8e3b0062b5c678c08d028a6bdc20515bc8d7ad274,critical_core,clause,HB_DAN_005_022_0001~77fc32a5494f,KQL_DAN_005_022_0001,DAN 5:22,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d32eb4ac2dffafe05d0faf7513716d01ba3932c6493c35c091bf6ea41e13b498,critical_core,clause,HB_DAN_005_023_0011~08c6a811785f,KQL_DAN_005_023_0011,DAN 5:23,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e3c517a9bc60a08a988580be885473682a82d894e057d4ae128b1b345c58724f,critical_core,clause,HB_DAN_005_029_0007~12224dcca3b0,KQL_DAN_005_029_0007,DAN 5:29,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a26d35db8f4857eca1e3e1f17642e1062b13f080c5664696590719cb54d16d23,critical_core,clause,HB_DAN_005_007_0025~092908ff61da,KQL_DAN_005_007_0025,DAN 5:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c130db41f4eed980f288282aa22b125898e31af9d00a36314889fb83bff54f33,critical_core,clause,HB_DAN_005_008_0011~91fbcc9d62ac,KQL_DAN_005_008_0011,DAN 5:8,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_DAN_005_008~4b99b4151e1ceaabc47aa6b0988f7a4216b93d147255b1a673ca8913c571e838""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b470b53b5c94932eacdf56f60cbf8fc7aea505ac483ef014e9a47dcba015c256,critical_core,clause,HB_DAN_007_020_0009~b0c27a79f479,KQL_DAN_007_020_0009,DAN 7:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8ed7d8a2b6ec0b76599b386cc786c87c42ea06807fde9c923ef935311bbbfa9f,critical_core,clause,HB_DAN_009_024_0011~aaae6be46c63,KQL_DAN_009_024_0011,DAN 9:24,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_DAN_009_024~daee075ddf81554b2f271b5aac44c48aca41182b975aa3145152d4f0db9d91b6""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_05891f1447b9bef303dda04048227974c3fcf802fa461072d7ee62896b299cc9,critical_core,clause,HB_DEUT_022_026_0001~c9fe6d70e048,KQL_DEU_022_026_0001,DEU 22:26,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_bb91dca9ec14121b5b8b891da28a2908eae08104e354a64e4ba0e91fffd8518f,critical_core,clause,HB_ECCL_010_003_0003~64934ef54e61,KQL_ECC_010_003_0003,ECC 10:3,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_ECC_010_003~ba11c01f513587a943cbaf56236f32ce0cfd72c35bd9ad89a7a5fac0fc174bf1""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cc70479e63c9567d8a2f84d1e225b514ba403e4ab10ba1dd0f9834e1e09ac7bb,critical_core,clause,HB_ECCL_006_010_0014~557bb29c8ade,KQL_ECC_006_010_0014,ECC 6:10,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cc71be082d9bbd6c8553283e3022cb947672fa00af33cecee91d582217c2b426,critical_core,clause,HB_ESTH_003_004_0002~ffffc261a9ea,KQL_EST_003_004_0002,EST 3:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a92c0598a95e45065b40bebf4de59a6d9247e1faa7ad9c4a77c5b5c2a2a5af8c,critical_core,clause,HB_ESTH_009_018_0001~97eeab46b13f,KQL_EST_009_018_0001,EST 9:18,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d69f1078beef9179886ba1b77d99793b88b531a03a35c7e0b8fce3e930ece0fa,critical_core,clause,HB_EXOD_016_002_0001~a7f5d1a97d24,KQL_EXO_016_002_0001,EXO 16:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d5343ceedf803111c5a641a955f8310c1e9cc8e1a620c9ca7306aa97e1520fb5,critical_core,clause,HB_EXOD_027_011_0008~6a9c3dc2f499,KQL_EXO_027_011_0008,EXO 27:11,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f9e534bd849e8ba806be35d253649cff62e6a6f88e92f065239d62bcb305d921,critical_core,clause,HB_EZEK_016_059_0006~d6f385c8843f,KQL_EZK_016_059_0006,EZK 16:59,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f57e822958454804c7cd2cf848d5eef395c3d6ef3f21cde78b703799134456cf,critical_core,clause,HB_EZEK_018_028_0002~4010d819e6c5,KQL_EZK_018_028_0002,EZK 18:28,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_764754e35003c6d63468e70eafb1a4791a01d493654b26568fb12e6654182222,critical_core,clause,HB_EZEK_001_008_0001~1e72ff6fb7a2,KQL_EZK_001_008_0001,EZK 1:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2c55ab6bc427d0b22ce2b47d99648f1c71ccdd51456c2b711a2a2a9b217b8a0d,critical_core,clause,HB_EZEK_021_028_0003~3206df7a1164,KQL_EZK_021_028_0003,EZK 21:28,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_EZK_021_028~5481271fab2a783185780ed73e9f66c1eb1c5dd7d6bec879b35751a5e3eb93d1""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_be085f97a1528eb023f8058a29c2f088586c2ba629bf59e65375e7609a779db6,critical_core,clause,HB_EZEK_023_016_0001~10f4d8b0a0a3,KQL_EZK_023_016_0001,EZK 23:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_53748fd74dd0faca00d63e2e5e45273458249fa6e65f3da04cf7f60d8d6f9480,critical_core,clause,HB_EZEK_027_003_0003~aab301c2092c,KQL_EZK_027_003_0003,EZK 27:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2891e647f1d834a6ee7961147a5cf067ab10a7a4332e6df1c7b55af20f28657f,critical_core,clause,HB_EZEK_036_014_0006~fca60f424e91,KQL_EZK_036_014_0006,EZK 36:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6400cab93961431f89c2835559434ff3313d802aa3655905ae8e7c07b3fb0eae,critical_core,clause,HB_EZEK_036_015_0012~4d13b5c55cdc,KQL_EZK_036_015_0012,EZK 36:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1feaeddae452711d09a5c139be1c9381a21a7affa56c7af08769972237dbb9de,critical_core,clause,HB_EZEK_003_015_0010~24950be89020,KQL_EZK_003_015_0010,EZK 3:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a6215ffcc43ecc8d80255ad30d7258bcca467f0ff6d5d394f254464ba1d6dcb7,critical_core,clause,HB_EZEK_040_021_0001~36d09cc07e17,KQL_EZK_040_021_0001,EZK 40:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_acc2baf240540eafe4bffd27fc9a1204f45b4a1e01df5d9a5d2245116c0a9881,critical_core,clause,HB_EZEK_040_021_0007~28cb4880be92,KQL_EZK_040_021_0007,EZK 40:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a1569425827066063ce6b883b35b81617aa009ba21dd9ea7fdaaad6c830c8f06,critical_core,clause,HB_EZEK_040_022_0001~7cf0d659060f,KQL_EZK_040_022_0001,EZK 40:22,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_058b13f549b0ca617a248b1b308f806e760c01e1dcf0a28f0ebb3d542f57ac52,critical_core,clause,HB_EZEK_040_022_0017~a6235312c8ba,KQL_EZK_040_022_0017,EZK 40:22,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d68a870690ee06fc6b6852f51865aa9077597456e7b66c358243d5302313a850,critical_core,clause,HB_EZEK_040_026_0005~8c32af0f547a,KQL_EZK_040_026_0005,EZK 40:26,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8a502a27702a1cfdb21a01205e15d79de7e44401d3db761076bf77a42eb8df8c,critical_core,clause,HB_EZEK_040_029_0001~678ac1fa02bc,KQL_EZK_040_029_0001,EZK 40:29,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_41741eb6a8dafc6e88114d5cffa20d88c540ac08d35348c1965980eca2d8cf20,critical_core,clause,HB_EZEK_040_033_0001~94630a34951a,KQL_EZK_040_033_0001,EZK 40:33,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f259323deb715c549d572da27a4c64a39231f00879414edf83f59aa438d8ace6,critical_core,clause,HB_EZEK_040_034_0001~d32bd24b1ec6,KQL_EZK_040_034_0001,EZK 40:34,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1cbd8ce2725acffbed5888d2095f8838f9b10578db17b066f06a0cccf9c61669,critical_core,clause,HB_EZEK_040_037_0001~e3c035f7c60e,KQL_EZK_040_037_0001,EZK 40:37,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_860547e08ce68df3d9cae5145b66db9a04c5a4c4337b65c16c15ed308ece424b,critical_core,clause,HB_EZEK_040_009_0007~a0a6dfcd4550,KQL_EZK_040_009_0007,EZK 40:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d8c8a2c8ffd3384a3b1c1567af3a10ed1c01afb7778f30ff66d3fa2687c4b8e1,critical_core,clause,HB_EZEK_042_014_0018~697b4d47ae55,KQL_EZK_042_014_0018,EZK 42:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_76daf3be68c5a996bb3e45d7cb08cbbe7e926cf41184186bd06db6552b089a2a,critical_core,clause,HB_EZEK_042_009_0001~5f18a60bcaac,KQL_EZK_042_009_0001,EZK 42:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_30bb8607a42cfd8f1a487775acd0fe6c07f8061f3464df0e160826a680d32314,critical_core,clause,HB_EZEK_042_009_0002~c61b0f475cd8,KQL_EZK_042_009_0001,EZK 42:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_fb5a95df691a110984c8f2d45ac17845e65c101650c69f7c731d83a457437cef,critical_core,clause,HB_EZEK_043_016_0001~6f2a6e758af6,KQL_EZK_043_016_0001,EZK 43:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_662458fe5d2a47e506cd22d9242f96b6a1d16067d31aed8b22dfe259edd60d1e,critical_core,clause,HB_EZEK_045_005_0008~c9d15a6bccdc,KQL_EZK_045_005_0008,EZK 45:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a6f8583a0a1a1a24e871eff6e3110041aedc146ee1f004389b41be379a6600e6,critical_core,clause,HB_EZEK_047_012_0025~f16e554a200f,KQL_EZK_047_012_0025,EZK 47:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_703521490fdd9dd0f4408a51b72978295b2cd5a7422cb09c6cf4fc30224fcf26,critical_core,clause,HB_EZEK_047_008_0017~d830be11c249,KQL_EZK_047_008_0017,EZK 47:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_ddb85c88efb63fbd2cbe2e6497669bd9a592aaab319a6c1497c4b6c52468ff91,critical_core,clause,HB_EZEK_007_021_0008~c83251c6ef2f,KQL_EZK_007_021_0008,EZK 7:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b5bf325bff0807e3c5f73ee5c887741bd607ca57af08d497988d3caa40e4d29b,critical_core,clause,HB_EZRA_003_003_0010~910f3c4cdafa,KQL_EZR_003_003_0010,EZR 3:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_17660c4c10d49bf7564fa0ebe5e5bb36cc136d5f91aeb2c9da6f7712e0422c9e,critical_core,clause,HB_EZRA_004_012_0018~580b56bee91b,KQL_EZR_004_012_0018,EZR 4:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1afce9fddd772a92c1c8117f943256923477adf0be4a8bce59b610032ab9c132,critical_core,clause,HB_EZRA_004_002_0015~0c0fb44ba4a9,KQL_EZR_004_002_0015,EZR 4:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c0aaf3762639fd79de83f4d792753a8b860a98760f030f30660b00360f9eece0,critical_core,clause,HB_EZRA_004_004_0008~f7853ff4d7eb,KQL_EZR_004_004_0008,EZR 4:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_0c8e4823f1c86789546cb34df50f844f73abb0714d51af7dd0d4292aad862009,critical_core,clause,HB_EZRA_008_017_0001~d4d2111aeda9,KQL_EZR_008_017_0001,EZR 8:17,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_550bd00fe762cb9e989039ef8cdc19683e7efc97941eb3d0e28820f471337407,critical_core,clause,HB_EZRA_008_025_0001~9d15590fa103,KQL_EZR_008_025_0001,EZR 8:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_436e96b3faa24bf4113179d379409ecd14c7c7562b13d755a5d29bd4c69a0aba,critical_core,clause,HB_GEN_024_033_0001~6257b3f3e204,KQL_GEN_024_033_0001,GEN 24:33,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2557d04a2a101b0f179727b7ef315a162704b3bac4fa2cceacfbdc34d18a7cad,critical_core,clause,HB_GEN_027_029_0003~f62f093c8cdb,KQL_GEN_027_029_0003,GEN 27:29,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_210f879a506be4241d1aea9e624483dbffe0db3c2a3b408a856bb0e791990776,critical_core,clause,HB_GEN_043_028_0008~ce1e5f2ae013,KQL_GEN_043_028_0008,GEN 43:28,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_13cc265854562fd3c70f963393e8e967a574de2223f489cfacb3927b9d2640b1,critical_core,clause,HB_HAG_001_008_0009~3e148872b541,KQL_HAG_001_008_0009,HAG 1:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_db51c34bff717ec05bccaef5c5e5fe188a033aeacd9252f17f50d11177888ec2,critical_core,clause,HB_ISA_010_013_0012~31412bc73db0,KQL_ISA_010_013_0012,ISA 10:13,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2e008660dc68edeae06a11271fecf2251654fdea972d23fac1ed60865454128b,critical_core,clause,HB_ISA_010_006_0012~bebb4b7a4e58,KQL_ISA_010_006_0012,ISA 10:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_973d9a85a1ad615ee02863570dd691709e116b1d0bb1e6db14788b04934463c1,critical_core,clause,HB_ISA_032_015_0009~1e81db16c706,KQL_ISA_032_015_0009,ISA 32:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_28faee6c69f3fb778b7bf533e9b1b0ce1ff54bfdcec6de503f8b025950ce98ac,critical_core,clause,HB_ISA_037_030_0016~1606a948375f,KQL_ISA_037_030_0016,ISA 37:30,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5a73f2cf911a8370564dc84149bf08231e1bf5641be7baa6ac86fab735c949b4,critical_core,clause,HB_ISA_041_023_0012~831198ac150a,KQL_ISA_041_023_0012,ISA 41:23,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_854f76384dfa748ec3da21367e0975cb636950f262112101b3c9f67be81c0e6c,critical_core,clause,HB_ISA_049_013_0005~e6ed949168a0,KQL_ISA_049_013_0005,ISA 49:13,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_53f0818188367ef710e846a5e7cadddadf4132e0ce506670999a4f9d1b866010,critical_core,clause,HB_ISA_049_006_0010~f39bee68f130,KQL_ISA_049_006_0010,ISA 49:6,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_ISA_049_006~c5a78acad88ba7fe16531435488f3dd99378a0490f50febcd7ea98f7565d42fa""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5b04c87fd132b228652fd7db9c0030e6a20537d56f20d93596ffc5d452092ffe,critical_core,clause,HB_ISA_055_013_0005~1174272aaf3b,KQL_ISA_055_013_0005,ISA 55:13,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b4a6b551f410c67e3b74d0e73e115744447ff41877474628bca42582cf9bcd88,critical_core,clause,HB_ISA_062_003_0006~043d83a222c7,KQL_ISA_062_003_0006,ISA 62:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_74c2209551d323957da96831164fd8f5bbaa9324f4d5bfff2315b0ebddfe0d77,critical_core,clause,HB_ISA_065_004_0008~9ec25062f35d,KQL_ISA_065_004_0008,ISA 65:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_60510634e270744844a93f0271948420f8675e100de1d0e62e3d410502cc645f,critical_core,clause,HB_JUDG_016_025_0002~1f44fe54ad6e,KQL_JDG_016_025_0002,JDG 16:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a9de67dc27c088819945756cdbe95f314d6e5ed9c93839219e6dad68f1a5c38b,critical_core,clause,HB_JUDG_016_025_0003~2511df062c83,KQL_JDG_016_025_0002,JDG 16:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_41c24eae2aa612aa31f1eb5d6ace31fd97b9635874ed1819a94c493d934c6052,critical_core,clause,HB_JUDG_016_026_0009~3bd4516fe239,KQL_JDG_016_026_0009,JDG 16:26,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cdf7d095777e53eef41f8f097faae429b7747763609914fa5ae626b997a6f706,critical_core,clause,HB_JUDG_017_002_0009~85cab6a1e500,KQL_JDG_017_002_0009,JDG 17:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_51c56910855ce9510dd3ee6d1bab538903d0e418844c063bfab2e6e800766535,critical_core,clause,HB_JUDG_019_025_0021~ca2da0d0f113,KQL_JDG_019_025_0021,JDG 19:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e450ee965af3ffbbb35d21526525ec3ef27b5b1f4d38e343d8b7b0e5325c1eda,critical_core,clause,HB_JUDG_019_003_0008~6ded8724e7bb,KQL_JDG_019_003_0008,JDG 19:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_45a101b5fe50b2729c2f7de3d7345810996e3e7fb2f7255496b3d4563024d888,critical_core,clause,HB_JUDG_021_020_0001~bbf7ac97bf21,KQL_JDG_021_020_0001,JDG 21:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_dbcaf3543dd105d750c273af9c40cb9aaff633793288ffab418c3229ee7d8270,critical_core,clause,HB_JUDG_021_022_0007~57194a4129e2,KQL_JDG_021_022_0007,JDG 21:22,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_282891ea3dbac24ac4bc1f0cfc3d67b70d3f7324d20d18c2ab9b1c55cbe707e5,critical_core,clause,HB_JUDG_006_005_0006~0559fb3d3754,KQL_JDG_006_005_0006,JDG 6:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2662e3de6faa5c1e9ac6fa657818449a76b8b9c8393e429493738d96025cf810,critical_core,clause,HB_JUDG_007_021_0010~22ecaccd9b4e,KQL_JDG_007_021_0010,JDG 7:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_14da4d250fdeab0160bec7c1fb7e45e75e7e740580f7b4b9aaa44d3469f4a3ec,critical_core,clause,HB_JER_013_016_0017~04150ee5e2cc,KQL_JER_013_016_0017,JER 13:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_713deeb0866e6cd5ee82550fde2e3985351ede168dbab4859650c62bc6ece84f,critical_core,clause,HB_JER_013_020_0004~aacb640a1508,KQL_JER_013_020_0004,JER 13:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_32287329ff1f8458a82d05aea0ac563afec97d248c37a746073e3fc22540acf3,critical_core,clause,HB_JER_017_013_0007~378b4acf21f6,KQL_JER_017_013_0007,JER 17:13,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_4f6b340a1384d9240812df90f771d12e77184d3c8ddadf4b5267499a77064bd8,critical_core,clause,HB_JER_018_023_0017~8c6a1d1e0578,KQL_JER_018_023_0017,JER 18:23,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_9b20b3c8aca04cd510461bc48da9ad503645cba7d122a035a8c4ad6313804a44,critical_core,clause,HB_JER_018_003_0004~9dd01b0ad2cf,KQL_JER_018_003_0004,JER 18:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
